英文称谓,名,中间名,姓,中文称谓,单位,部门,职务,商务地址 街道,商务地址 街道 2,商务地址 街道 3,商务地址 市/县,商务地址 省/市/自治区,商务地址 邮政编码,商务地址 国家/地区,住宅地址 街道,住宅地址 街道 2,住宅地址 街道 3,住宅地址 市/县,住宅地址 省/市/自治区,住宅地址 邮政编码,住宅地址 国家/地区,其他地址 街道,其他地址 街道 2,其他地址 街道 3,其他地址 市/县,其他地址 省/市/自治区,其他地址 邮政编码,其他地址 国家/地区,助理的电话,商务传真,商务电话,商务电话 2,回电话,车载电话,单位主要电话,住宅传真,住宅电话,住宅电话 2,ISDN,移动电话,其他传真,其他电话,寻呼机,主要电话,无绳电话,TTY/TDD 电话,电报,Internet 忙闲,办公地点,地点,电子邮件地址,电子邮件类型,电子邮件显示名称,电子邮件 2 地址,电子邮件 2 类型,电子邮件 2 显示名,电子邮件 3 地址,电子邮件 3 类型,电子邮件 3 显示名,附注,工作证号码,关键词,记帐信息,纪念日,经理姓名,类别,里程,敏感度,目录服务器,配偶,其他地址 - 邮箱,商务地址 - 邮箱,身份证编号,生日,私有,缩写,网页,性别,业余爱好,引用者,用户 1,用户 2,用户 3,用户 4,优先级,语言,帐户,职业,助理的姓名,住宅地址 - 邮箱,子女
,,,,梓树艺术画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15686766657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,miss sophie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18602996768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,西安美术学院弘美画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,029—88242725  15102909113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,墨竹画舫,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13891921860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,态空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13798269967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,西安皇城美术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13991395354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,力邦画廊 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13571911911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,尚真集,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15349266250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,右画廊 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15702949866 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,翎墨画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02989123124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,尚艺轩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13369117806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,弓艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,029-62893297        18792986973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,雍华斋画廊 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,029-87235826 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,沙漠之花美术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0912-6667779 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,朗庭·未艺术机构,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15991677717 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,饮兰山房,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13186136219 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,大象无形艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,029-87541583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,航天书画院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,029-83606021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,归真堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13572179210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,美艺画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15191477789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,精英阁,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15209286111 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,昌盛画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18735862898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,清心斋画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0911-2492822 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,御品堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15349213410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,墨香斋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18066826319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,陕西凝瑞阁画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13720639546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,艺文谷,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13892804558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,光中画廊 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,029-88377139 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,无声阁,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13389297966 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,秦予堂画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13679211388  15891717585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,嘉业堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13992814369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,苑林画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13909261798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,文昌阁,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15249279195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,西安一笔画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18991870229 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,玺源阁,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,029-87276080 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,罗国士书画艺术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13402956110  13609280900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,豆蜗画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,029-83590639；13389223684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,亮宝楼,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,029-85358235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,悟色居画室,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13399288598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,英格画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81987397　13109508782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,方言当代艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,029-87210528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
