英文称谓,名,中间名,姓,中文称谓,单位,部门,职务,商务地址 街道,商务地址 街道 2,商务地址 街道 3,商务地址 市/县,商务地址 省/市/自治区,商务地址 邮政编码,商务地址 国家/地区,住宅地址 街道,住宅地址 街道 2,住宅地址 街道 3,住宅地址 市/县,住宅地址 省/市/自治区,住宅地址 邮政编码,住宅地址 国家/地区,其他地址 街道,其他地址 街道 2,其他地址 街道 3,其他地址 市/县,其他地址 省/市/自治区,其他地址 邮政编码,其他地址 国家/地区,助理的电话,商务传真,商务电话,商务电话 2,回电话,车载电话,单位主要电话,住宅传真,住宅电话,住宅电话 2,ISDN,移动电话,其他传真,其他电话,寻呼机,主要电话,无绳电话,TTY/TDD 电话,电报,Internet 忙闲,办公地点,地点,电子邮件地址,电子邮件类型,电子邮件显示名称,电子邮件 2 地址,电子邮件 2 类型,电子邮件 2 显示名,电子邮件 3 地址,电子邮件 3 类型,电子邮件 3 显示名,附注,工作证号码,关键词,记帐信息,纪念日,经理姓名,类别,里程,敏感度,目录服务器,配偶,其他地址 - 邮箱,商务地址 - 邮箱,身份证编号,生日,私有,缩写,网页,性别,业余爱好,引用者,用户 1,用户 2,用户 3,用户 4,优先级,语言,帐户,职业,助理的姓名,住宅地址 - 邮箱,子女
,,,,半张图艺术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18721007913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,华府艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02132080681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,明是文化艺术,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13311780696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,南希艺术画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-64668146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,兰意文化,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+021 62350999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,晓风堂画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13671586792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,S.O艺术空间·上海,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+021 62766306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,馨曼艺术,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18621536111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,苏联画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+86 18501709903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,YOONARTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+86 18721799141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,狮語画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,（8621）5465 8785 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,盈艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+010 58264546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,新晋界艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18616816519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,苗王画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+86 13817437864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,艺灵画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18221154506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,香格纳画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+86 21-6359 3923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,焯垣文化,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17721487005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Nina Art Gallery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62661162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,藝術門,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-63231989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,我们画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13062722616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,艾可画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+86 021 52527164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,缙华堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13301893825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,玉衡艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13661577287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,上海肖氏美术,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18016003055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,逸凡艺术,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13901955272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,M艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13472612365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,艺帝画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13585773988 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,山之阳画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18117290131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,原曲画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02164650045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,雅柏艺术,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13901936689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,思维空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13120882148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,雅笈艺术,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13764694574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,罗浮紫艺术典藏,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13764992713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,璘宝轩画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15021917009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,没顶画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18697318780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,元画廊 Meta Gallery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18801774784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MAGDA DANYSA GALLERY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55139599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,仁庐,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021 63462033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Vanguard画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86- 21 -52522551 / 62993523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,东画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(+86) 21 6473 1533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,龙门雅集,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86 21 6472 2838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,画中轩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15366177268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,天线空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13918989137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BANK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18521301361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,外滩二十二号画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62156339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,华氏画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T: +8621 6127 5120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,沪申画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86 21 63233355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,艺博画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(021)58880111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,蓝舍艺术会所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13611609983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,德玉堂画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18801952911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,八大画廊（上海）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86-21-32270361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,学古斋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-62050699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,523艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15601914729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,诺宝轩画廊 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+ 86 13901732892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,万文广画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13701702998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,caelis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18116210185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,东京潘画廊 上海,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,（010）62082759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,夏 · 之间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13585593269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,有尔艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13641812382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,雨虹画廊 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13818813101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Ruitao Art Gallery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13520703856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,海伯里安,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15216655652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,杜梦堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,＋86 21 6418 6367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,嘉禧文化艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18817679123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,三未艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18930319223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,尊宝斋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15955901278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,红蔓堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13917632281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,九鼎堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18321141690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Leo Xu Projects,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-34611245 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,熏依社画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021 5252 7198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,柯恩画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+86 21 5466 0825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,芊荷艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13585614822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,金门艺术会,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13501828618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,悠森文化,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13671757130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,璞艺术,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15900572895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1933当代艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32582558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,凹凸坊艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+13402137688 13402137688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,上海金祁,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18721824589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,上海梧桐美术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13801798144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,21 ART SPACE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,世年画廊(瑞士、上海),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13621224324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,东岸画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13901881867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,恒翰画院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18221758816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,息斋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13901871329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,八号桥艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13564820775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,青年艺会,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021 80123588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1001拉丁艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13816693847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,瀚之欧洲艺术画廊•中国,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-62261939 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,藏真画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13817288438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,迈锡尼画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+ 86 18049932753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,C Gallery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+ 86 18049932753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,M97 Gallery ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021 62661597 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,LALIQUE 莱俪,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86 21 6333 0091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,奥赛画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+86 13817498730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Classic 简经典西画沙龙,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-64152090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,澄艺术,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13641639662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,迪迪画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13370051988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,五五画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-62664108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Hwas gallery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13761144775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,汉凌艺术,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+86 18668881773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,阆风艺术画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8621-5213 5366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,书画轩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13661771589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,COCO ART,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15802188338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,海藏阁,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18602138689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,半兮艺术,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18317000453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,龙庄苑画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13701624545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,上海聚德画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15821376753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,鼎艺空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13917537621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,流光漫影艺活空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+086 15201934613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,唯林画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13585680089，021-69755917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,欧洲奢华艺术设计ELD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13472648269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
