英文称谓,名,中间名,姓,中文称谓,单位,部门,职务,商务地址 街道,商务地址 街道 2,商务地址 街道 3,商务地址 市/县,商务地址 省/市/自治区,商务地址 邮政编码,商务地址 国家/地区,住宅地址 街道,住宅地址 街道 2,住宅地址 街道 3,住宅地址 市/县,住宅地址 省/市/自治区,住宅地址 邮政编码,住宅地址 国家/地区,其他地址 街道,其他地址 街道 2,其他地址 街道 3,其他地址 市/县,其他地址 省/市/自治区,其他地址 邮政编码,其他地址 国家/地区,助理的电话,商务传真,商务电话,商务电话 2,回电话,车载电话,单位主要电话,住宅传真,住宅电话,住宅电话 2,ISDN,移动电话,其他传真,其他电话,寻呼机,主要电话,无绳电话,TTY/TDD 电话,电报,Internet 忙闲,办公地点,地点,电子邮件地址,电子邮件类型,电子邮件显示名称,电子邮件 2 地址,电子邮件 2 类型,电子邮件 2 显示名,电子邮件 3 地址,电子邮件 3 类型,电子邮件 3 显示名,附注,工作证号码,关键词,记帐信息,纪念日,经理姓名,类别,里程,敏感度,目录服务器,配偶,其他地址 - 邮箱,商务地址 - 邮箱,身份证编号,生日,私有,缩写,网页,性别,业余爱好,引用者,用户 1,用户 2,用户 3,用户 4,优先级,语言,帐户,职业,助理的姓名,住宅地址 - 邮箱,子女
,,,,南京古泉斋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13770728480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,半遮堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15105177808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,六尘画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+025 15051892543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,本色画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15895666300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,芸画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18652919811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,南京新华全媒体画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15062246590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,国艺画苑,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18652753166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,有润美术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18705179195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,南京雅雨堂画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18551730877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,真品堂画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18761882227  13912961861 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,闪灵美术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,025-86409234;13645166622 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,善普斋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15051892030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,南画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+86 25 8373 9973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,南京逸空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13376085688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,艺宝韵美术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13023301999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,大贺艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13951830821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,青云阁艺术,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13372250519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,大吉祥斋 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13404179101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,泰兴市惜墨斋画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15722820089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,涵艺轩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13376085688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,无为艺术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13805152777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,苍润斋 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18205082238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,, 川佰艺术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13776642540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,南京月怡轩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18168117887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,苏州大河画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13013893881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,上善堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13812799793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,淮安弘艺堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13357968220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,墨缘斋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18761692610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,壶画堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18961308999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,南京十竹斋画院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18523475401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,犀牛艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18651682087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,含德精舍美术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13812769417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,酷客艺术,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18915565809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,水墨轩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18606189566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,古今画府,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13739189575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,御龙轩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13914321088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,涵菁楼画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13815399998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,尚和堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17092559959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,俄罗斯艺术创作基地,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18915292867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,御联文化,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15001110057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,诸子艺术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,025-86474929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,溪宿云畔—禧德,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18012971287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,禾德堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13605153098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,南京双清馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15105167583 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,昌明文房,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13182600583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,嘉艺阁艺术会馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13851684176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,阳阳美术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15995883012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,同福轩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15905196279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,六记堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13004126545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,有润堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15851815465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,南京两汉画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675170967 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,翰雅堂画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13382048618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,蓝山画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13851893441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,聚贤画馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13182887666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,金陵画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13651522741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,画语斋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15996333536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,攒云堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13506133276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,金玉古玩乐,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13347967212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,苏珍艺术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13851463803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,大师画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13813845945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,江南禅林书画院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15852586587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,梵非艺术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13616283577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,北辰艺文中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15161162973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,风荷居,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15005171872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,一仙阁,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13913187035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,八怪文化画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18952753762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,逸心阁艺术,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18052828288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,金陵美术馆画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13701589797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,泰尚轩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13338882899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,清凉画馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15905192356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,, 芝兰斋画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13851761458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,南京三笑堂画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18061746656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,悉聚田艺术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675177659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,古岸艺术中心 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18951703450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,怀玉堂画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13901584948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,优山美地艺术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13358061598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,艺加明园美术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675161785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,观一草堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13770707716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,文怀堂当代艺术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13813286000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,佛心堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18506381157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,一歌文化,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13305163593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,行于天画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13770558504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,龙吟坊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13921582458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,紫南斋书画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15951960595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,逸轩画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15851891180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,天云楼,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13685275969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,镜画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15996315906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,南京润宝斋美术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13851983677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,南京金盏花文化艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,025-86208190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,清艺堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15261889021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,文星阁画院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18036670506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,常州博士堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13685252266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,雅涵轩画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13951764433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,西研斋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18061791671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,德贤堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13338623366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,如月空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13809021467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,馨苑艺社,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18652914588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,一一画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13770380007 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,丹青画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13611581206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,芳草阁,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18912986080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,研古斋画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13861893877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,苏雅画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13584845920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,悦雅轩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15050400531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,点将台美术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13851937097 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,一斋轩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15150585028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,壹画画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1801016901 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,永泰堂艺术馆 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13851732345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,德艺轩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18651533388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,名流画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13545555666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,南京怀玉堂画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13851526619 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,恒当代艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15996271655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,大千印象,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18626450622 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
