英文称谓,名,中间名,姓,中文称谓,单位,部门,职务,商务地址 街道,商务地址 街道 2,商务地址 街道 3,商务地址 市/县,商务地址 省/市/自治区,商务地址 邮政编码,商务地址 国家/地区,住宅地址 街道,住宅地址 街道 2,住宅地址 街道 3,住宅地址 市/县,住宅地址 省/市/自治区,住宅地址 邮政编码,住宅地址 国家/地区,其他地址 街道,其他地址 街道 2,其他地址 街道 3,其他地址 市/县,其他地址 省/市/自治区,其他地址 邮政编码,其他地址 国家/地区,助理的电话,商务传真,商务电话,商务电话 2,回电话,车载电话,单位主要电话,住宅传真,住宅电话,住宅电话 2,ISDN,移动电话,其他传真,其他电话,寻呼机,主要电话,无绳电话,TTY/TDD 电话,电报,Internet 忙闲,办公地点,地点,电子邮件地址,电子邮件类型,电子邮件显示名称,电子邮件 2 地址,电子邮件 2 类型,电子邮件 2 显示名,电子邮件 3 地址,电子邮件 3 类型,电子邮件 3 显示名,附注,工作证号码,关键词,记帐信息,纪念日,经理姓名,类别,里程,敏感度,目录服务器,配偶,其他地址 - 邮箱,商务地址 - 邮箱,身份证编号,生日,私有,缩写,网页,性别,业余爱好,引用者,用户 1,用户 2,用户 3,用户 4,优先级,语言,帐户,职业,助理的姓名,住宅地址 - 邮箱,子女
,,,,南昌福山书画院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13907095028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,华艺陶瓷艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18679861690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,尚夏陶瓷艺术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+86 18507989027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,金和文化,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13979886647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,开明陶瓷书画院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15807980299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,江西省八大山人美术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13576011191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,南昌后街艺术画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13701758317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,江西集雅斋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13979886647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,江岸画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18707978508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,江西文人书画院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,079188101888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,安徽四宝堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13979886647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,子易堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15270975597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,新广陶瓷艺术馆 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18607984441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,江西名人书画院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1379886647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,中山艺术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15279116876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,699原创版画空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18807098337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,赣州瓷艺美术社,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13807978702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,聚福堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13755783344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,清风堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13979886647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,珠山御品,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13507982762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,井冈山红色书画院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18370659022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,久韵绘画,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18607939806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,珍风阁,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15879373999 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,珠山画院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13767911156 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,达芳斋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13870927693 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,美院艺术陶瓷馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0798-8502516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,景德一坊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15207989757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,云雅画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0791-86390440,13807067380 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,南昌美术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0791—6781457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
