英文称谓,名,中间名,姓,中文称谓,单位,部门,职务,商务地址 街道,商务地址 街道 2,商务地址 街道 3,商务地址 市/县,商务地址 省/市/自治区,商务地址 邮政编码,商务地址 国家/地区,住宅地址 街道,住宅地址 街道 2,住宅地址 街道 3,住宅地址 市/县,住宅地址 省/市/自治区,住宅地址 邮政编码,住宅地址 国家/地区,其他地址 街道,其他地址 街道 2,其他地址 街道 3,其他地址 市/县,其他地址 省/市/自治区,其他地址 邮政编码,其他地址 国家/地区,助理的电话,商务传真,商务电话,商务电话 2,回电话,车载电话,单位主要电话,住宅传真,住宅电话,住宅电话 2,ISDN,移动电话,其他传真,其他电话,寻呼机,主要电话,无绳电话,TTY/TDD 电话,电报,Internet 忙闲,办公地点,地点,电子邮件地址,电子邮件类型,电子邮件显示名称,电子邮件 2 地址,电子邮件 2 类型,电子邮件 2 显示名,电子邮件 3 地址,电子邮件 3 类型,电子邮件 3 显示名,附注,工作证号码,关键词,记帐信息,纪念日,经理姓名,类别,里程,敏感度,目录服务器,配偶,其他地址 - 邮箱,商务地址 - 邮箱,身份证编号,生日,私有,缩写,网页,性别,业余爱好,引用者,用户 1,用户 2,用户 3,用户 4,优先级,语言,帐户,职业,助理的姓名,住宅地址 - 邮箱,子女
,,,,湘西梅山书画院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13637430850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,和逸堂艺术画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18670341519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,藏福美术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13875977776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,艺风斋画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15873156781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,湖南国画馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18774877488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,净農堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13787117768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,湖南恒通书画院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13873787266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,一鉴堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07373730299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,易来阁,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15873459266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,湘潭藏艺阁 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13786258777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,德艺文化,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18684939210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,聚艺堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13508487986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,邬江弯书画艺术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15575101333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,雅风文化,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18627528668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,檀香山雅集,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18673863006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,中国湖南芙蓉画院 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13873181959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,方盒子艺术画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15115369936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,大匠艺坊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18573080077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,湖南省新湘书画院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13317316548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,湖南三勤堂画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13142200668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,唐思源艺术馆 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18873309023 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,衡山画院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18674782666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,醉画苑,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0731--56712151 13007449243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,盛世收藏画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13974942901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,臻品轩画廊 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13973119202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,品墨轩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0731-84625877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,麓山美术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0738-8189199、15273825599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,大世界艺术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15387342579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,博思美术,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07348227226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,静笃轩画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13707452815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,楚艺台画廊 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0731-86450009 18008492009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,聚艺轩画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18973652856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,于斯空间艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0731-88393199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,创元艺术,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0731－85368439 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,麓山美术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0738-8189199 15273825599 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,纳典画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13217316096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,无为艺术画廊 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18075632229 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,湘潭馨屿画院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13107325518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,大象画廊 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13873094888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,湖南千年时间当代艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+86 (0) 731 8520 4667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,荷堂艺术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0744-8537866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,宝丰源画廊 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0731-89920191 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,锐锝画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0731-4776011　4776003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
