英文称谓,名,中间名,姓,中文称谓,单位,部门,职务,商务地址 街道,商务地址 街道 2,商务地址 街道 3,商务地址 市/县,商务地址 省/市/自治区,商务地址 邮政编码,商务地址 国家/地区,住宅地址 街道,住宅地址 街道 2,住宅地址 街道 3,住宅地址 市/县,住宅地址 省/市/自治区,住宅地址 邮政编码,住宅地址 国家/地区,其他地址 街道,其他地址 街道 2,其他地址 街道 3,其他地址 市/县,其他地址 省/市/自治区,其他地址 邮政编码,其他地址 国家/地区,助理的电话,商务传真,商务电话,商务电话 2,回电话,车载电话,单位主要电话,住宅传真,住宅电话,住宅电话 2,ISDN,移动电话,其他传真,其他电话,寻呼机,主要电话,无绳电话,TTY/TDD 电话,电报,Internet 忙闲,办公地点,地点,电子邮件地址,电子邮件类型,电子邮件显示名称,电子邮件 2 地址,电子邮件 2 类型,电子邮件 2 显示名,电子邮件 3 地址,电子邮件 3 类型,电子邮件 3 显示名,附注,工作证号码,关键词,记帐信息,纪念日,经理姓名,类别,里程,敏感度,目录服务器,配偶,其他地址 - 邮箱,商务地址 - 邮箱,身份证编号,生日,私有,缩写,网页,性别,业余爱好,引用者,用户 1,用户 2,用户 3,用户 4,优先级,语言,帐户,职业,助理的姓名,住宅地址 - 邮箱,子女
,,,,聚星堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13588193966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,人可艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57187037146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,杭州恒庐美术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87070117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,和畅轩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15325880285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,西溪艺得美术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13606616648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,新华都市国际版画中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18658195585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,三尚当代艺术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87825633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,8号艺术画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18668159021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,精彩画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15325880286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,六和文化,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15068108119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,青藤画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13676899020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,方丹文化,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13429618698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,修山艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0574-87338766；18906681636 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,齐越画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13968025668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,环球雅葵艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15727016022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,西泠印社美术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18106590862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,潘氏云鹤堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13867250161 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,杭州元构画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  13456737738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,大瀚画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88115558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,知我堂画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13735862121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,金彩画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87014362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,艺术2号馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18667189900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,聚文斋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18768130156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,月古轩艺术客栈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15157073721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,匀碧斋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0571-85135325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,原创画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18957807887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,竹溪山房,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13484337382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,墨海游龙,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13867855665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,善水堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13616546964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,富圣文化,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17767176166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,品色画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675831501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,海宁一得轩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13656604233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,满宇艺术品,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13754329788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,杭州耘墨艺术,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13205588178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,温州艺海轩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13906772776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,静逸堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15306573333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,利君画苑,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18606696601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,杭州光线摄影画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13395717430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,有一居画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13858816365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,无界艺苑,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13566912121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,东街6号.当代艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87859931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,铁崧斋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18868712969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,nomade画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18069706266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,抱华楼,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13805748243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,方略画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13388689979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,海宁鸿儒堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13757300818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,八号画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18668159927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,润木堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18757901228 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,温州市玉峰画院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,057788869971 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,聚钧堂 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13606713747 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,玖拾画廊 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18057816998 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,倪汝霖画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13805879070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,大树湾画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13906613119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,三尚艺术·杭州,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0571-81951173　81951175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,杭州九诚斋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0571--88236238,15058121658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,江南书画,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0571-87558039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,九天云画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15157109990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,杭州经典壹号画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13064792551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,诸暨市塞尚画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0575-87356287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,文钰阁,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0572-2856117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,西泠印社一片云画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,057187961839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,墨缘艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13858732368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,乌伤画馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15355017330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,像素 · 光彩空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0571-88238839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,浩雪斋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13916843559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,笔耕轩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0571-28918627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,雅戈轩画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0577-88217078 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,湖舍画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0571——85167049 18657988555 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,存古堂画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0579--87137537 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,浙窑美术馆 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0571-85456211 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,自荣轩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0570-8283084 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,名邑画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0574-62623452，62776023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,九悦画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0579－85433937 13705797531 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,聚墨斋画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13957533518 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,一三次方艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+86 571 87310213 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,杭州德馨画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0571-86926332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,新城画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0571-87751853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,清影现代艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(0086)571－87023522 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,岚江文化,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13758887883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,天仁合艺•艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0571—81105257/0571—81105250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,快门摄影画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,柒号艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400-1111-807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,古原艺术工作室,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13685770099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,杭州祥瑞画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0571-88383967　13858089091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,中博画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0571-85156788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,精典美术画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0574-87255603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
