英文称谓,名,中间名,姓,中文称谓,单位,部门,职务,商务地址 街道,商务地址 街道 2,商务地址 街道 3,商务地址 市/县,商务地址 省/市/自治区,商务地址 邮政编码,商务地址 国家/地区,住宅地址 街道,住宅地址 街道 2,住宅地址 街道 3,住宅地址 市/县,住宅地址 省/市/自治区,住宅地址 邮政编码,住宅地址 国家/地区,其他地址 街道,其他地址 街道 2,其他地址 街道 3,其他地址 市/县,其他地址 省/市/自治区,其他地址 邮政编码,其他地址 国家/地区,助理的电话,商务传真,商务电话,商务电话 2,回电话,车载电话,单位主要电话,住宅传真,住宅电话,住宅电话 2,ISDN,移动电话,其他传真,其他电话,寻呼机,主要电话,无绳电话,TTY/TDD 电话,电报,Internet 忙闲,办公地点,地点,电子邮件地址,电子邮件类型,电子邮件显示名称,电子邮件 2 地址,电子邮件 2 类型,电子邮件 2 显示名,电子邮件 3 地址,电子邮件 3 类型,电子邮件 3 显示名,附注,工作证号码,关键词,记帐信息,纪念日,经理姓名,类别,里程,敏感度,目录服务器,配偶,其他地址 - 邮箱,商务地址 - 邮箱,身份证编号,生日,私有,缩写,网页,性别,业余爱好,引用者,用户 1,用户 2,用户 3,用户 4,优先级,语言,帐户,职业,助理的姓名,住宅地址 - 邮箱,子女
,,,,心迹美术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13837333646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,雪非画院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13683783999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,鼎盛玺藏,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18603853001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,科力·集萃山房,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13693711121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,艺源空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18336376852 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,逸墨轩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18838166989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,清云轩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15638891876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,水墨家园,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18538127057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,传奇书画,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15937012633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,万象山房,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13526667891 037186089785  037160271911 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,师行坤周其乐精品馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15249690022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,鹿鼎轩文化艺术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13603835817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,咏春画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13698887213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,琅华艺术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13700867956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,印帝阁,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18396866666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,蕤盈堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18037597555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,林宝斋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18838161192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,艺承轩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15249690022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,百杰画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13949993963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,周口河马画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13903941071 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,兰亭会馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18738096888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,瑯华艺术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13523025974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,唐人斋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13856883776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,集墨斋艺术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13393939296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,云谿精舍,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13007503310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,匡庐,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13213309966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,隆泰昌艺术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18339675999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,锦庐艺术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18539931717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,飞翔字画,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13389000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,百杰名家画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13839428454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,石渠阁,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18736085818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,三汇堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15637180125; 15538070037 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,商都画院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13613700777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,馥郁斋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13783608871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,七贤斋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18500187875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,知秋堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13838377907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,马国强精品馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15038371566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,四平艺术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15037191111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,中原艺术交流中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15290616666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,朴真斋画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0394-6175531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,华豫斋艺术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13526860730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,崇文斋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15890190333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,万木堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18236920579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,醉荷堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15937821166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,沉世间画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13503719891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,祺雲山房,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18037174180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,得法楼画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13523569825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,翔逸汇,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13849023409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,谊飞画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18239926888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,西方古典艺术,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15639270406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,中华书画名家艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15136129707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,亮宝轩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13633838879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,静玄画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13017665740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,河南中州水墨艺术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,崔经理：18539266997 谷经理：18538163107 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,鑫雅轩画廊 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13526773391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,六寳堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13014603111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,郑州翰墨斋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13783602000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,河南当代艺术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15238378577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,祥云轩画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18736100359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,泊艺轩画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13838586818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,国画轩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18739248561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,豫泉画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18703879621  18603820473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,木人油画,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15038620028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,本新画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13938215806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,崇文斋画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15890190333 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,冰艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0371-86150519 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,鸾凤阁·创库,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18538274418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,巴大山房画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13838663867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,东顶影像空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03722591235 13603726495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,一品阁画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18790956599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,鸣泉山房画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18638018522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,天中山房,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13603422338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,千寻画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18538324029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,澄怀轩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13103852395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,东昌画廊 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0371---60303691 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,云海书画院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18638628006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,天下逸品斋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13700885950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,天宝斋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0371-55632502 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,翰嘉轩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15038371566 15038370688 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,涵玉山房,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13083789999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,盛宝轩画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0378-5861703 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,静涵阁画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13598655679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,豫盛荣画苑,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0378--6711988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,南海禅寺画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13663963161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,十方画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15290770111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,河南文盛堂 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13838381172 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,宣河画舫 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18638625536 15333831331 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,海文美術館 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0371-86652207 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
