英文称谓,名,中间名,姓,中文称谓,单位,部门,职务,商务地址 街道,商务地址 街道 2,商务地址 街道 3,商务地址 市/县,商务地址 省/市/自治区,商务地址 邮政编码,商务地址 国家/地区,住宅地址 街道,住宅地址 街道 2,住宅地址 街道 3,住宅地址 市/县,住宅地址 省/市/自治区,住宅地址 邮政编码,住宅地址 国家/地区,其他地址 街道,其他地址 街道 2,其他地址 街道 3,其他地址 市/县,其他地址 省/市/自治区,其他地址 邮政编码,其他地址 国家/地区,助理的电话,商务传真,商务电话,商务电话 2,回电话,车载电话,单位主要电话,住宅传真,住宅电话,住宅电话 2,ISDN,移动电话,其他传真,其他电话,寻呼机,主要电话,无绳电话,TTY/TDD 电话,电报,Internet 忙闲,办公地点,地点,电子邮件地址,电子邮件类型,电子邮件显示名称,电子邮件 2 地址,电子邮件 2 类型,电子邮件 2 显示名,电子邮件 3 地址,电子邮件 3 类型,电子邮件 3 显示名,附注,工作证号码,关键词,记帐信息,纪念日,经理姓名,类别,里程,敏感度,目录服务器,配偶,其他地址 - 邮箱,商务地址 - 邮箱,身份证编号,生日,私有,缩写,网页,性别,业余爱好,引用者,用户 1,用户 2,用户 3,用户 4,优先级,语言,帐户,职业,助理的姓名,住宅地址 - 邮箱,子女
,,,,艺术嘉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15327113113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,白社,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18963940527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,海山正清和艺术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15927416955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,镇宝堂文化,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18507203188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,汉艺空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13907190495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,武汉德加画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+ 86 13971374054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,景元艺术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13986298289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,美术文献艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027—88916241，88918949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,了凡画廊 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88773768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,一席艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13476176295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,凤艺术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13707171068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,轩艺陶古,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17771747110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,东翰艺术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15327308065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,嘉宝艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13971186908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,长江日月,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13628610766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,武汉天乐堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15071130723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,玩画楼,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18071030911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,益合美术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13871552962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,美莲社艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13018075550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,鼎韵艺术沙龙,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02782776868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,心浓画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15927979833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,镇宝堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13872519113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,凯旋艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13871123875 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,水墨坊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13476978820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,楚工坊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027-88613266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,艺丰堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13100623019/027-87751897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,七方半斋艺术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13476093701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,荆楚艺术,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18627223919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,至观艺术绘馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027-85719877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,盛世红门,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13995672533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,了凡艺术空间 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027_50704528 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,畅晓轩画廊 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18971379163   13387536816 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,武汉圆缘山房文化传媒有限公司 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027-67849660 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,三乐堂艺术空间 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027-86728861/86736268 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,艺元空间 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,半亩园艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027-88860699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,百家ART艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027-82425642 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,歌雅画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027－88925702、13720265228、13986062285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,高亿信艺术画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027-8270 8886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
