英文称谓,名,中间名,姓,中文称谓,单位,部门,职务,商务地址 街道,商务地址 街道 2,商务地址 街道 3,商务地址 市/县,商务地址 省/市/自治区,商务地址 邮政编码,商务地址 国家/地区,住宅地址 街道,住宅地址 街道 2,住宅地址 街道 3,住宅地址 市/县,住宅地址 省/市/自治区,住宅地址 邮政编码,住宅地址 国家/地区,其他地址 街道,其他地址 街道 2,其他地址 街道 3,其他地址 市/县,其他地址 省/市/自治区,其他地址 邮政编码,其他地址 国家/地区,助理的电话,商务传真,商务电话,商务电话 2,回电话,车载电话,单位主要电话,住宅传真,住宅电话,住宅电话 2,ISDN,移动电话,其他传真,其他电话,寻呼机,主要电话,无绳电话,TTY/TDD 电话,电报,Internet 忙闲,办公地点,地点,电子邮件地址,电子邮件类型,电子邮件显示名称,电子邮件 2 地址,电子邮件 2 类型,电子邮件 2 显示名,电子邮件 3 地址,电子邮件 3 类型,电子邮件 3 显示名,附注,工作证号码,关键词,记帐信息,纪念日,经理姓名,类别,里程,敏感度,目录服务器,配偶,其他地址 - 邮箱,商务地址 - 邮箱,身份证编号,生日,私有,缩写,网页,性别,业余爱好,引用者,用户 1,用户 2,用户 3,用户 4,优先级,语言,帐户,职业,助理的姓名,住宅地址 - 邮箱,子女
,,,,浩源轩画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15002632265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,青山画院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18909450005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,柳遮桥画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13830229168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,甘肃东方书画院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13321333396 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,西北风当代书画艺术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0931-8460978 6192603 13139252741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,翰藻斋 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13088721555 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,中国西狭颂书画院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0939-3200855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,清溪画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18093225932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,甘肃心翼公益画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0931---8708634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,福轩画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09318485208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,一画轩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0931-4699984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,通渭聚文轩画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18093208959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1978艺术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0931-4685278 18609320444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,聚文书画斋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15002661997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,成功美术馆 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0931-4996666、0931-4540337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,北岸艺术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0931-8362346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
