英文称谓,名,中间名,姓,中文称谓,单位,部门,职务,商务地址 街道,商务地址 街道 2,商务地址 街道 3,商务地址 市/县,商务地址 省/市/自治区,商务地址 邮政编码,商务地址 国家/地区,住宅地址 街道,住宅地址 街道 2,住宅地址 街道 3,住宅地址 市/县,住宅地址 省/市/自治区,住宅地址 邮政编码,住宅地址 国家/地区,其他地址 街道,其他地址 街道 2,其他地址 街道 3,其他地址 市/县,其他地址 省/市/自治区,其他地址 邮政编码,其他地址 国家/地区,助理的电话,商务传真,商务电话,商务电话 2,回电话,车载电话,单位主要电话,住宅传真,住宅电话,住宅电话 2,ISDN,移动电话,其他传真,其他电话,寻呼机,主要电话,无绳电话,TTY/TDD 电话,电报,Internet 忙闲,办公地点,地点,电子邮件地址,电子邮件类型,电子邮件显示名称,电子邮件 2 地址,电子邮件 2 类型,电子邮件 2 显示名,电子邮件 3 地址,电子邮件 3 类型,电子邮件 3 显示名,附注,工作证号码,关键词,记帐信息,纪念日,经理姓名,类别,里程,敏感度,目录服务器,配偶,其他地址 - 邮箱,商务地址 - 邮箱,身份证编号,生日,私有,缩写,网页,性别,业余爱好,引用者,用户 1,用户 2,用户 3,用户 4,优先级,语言,帐户,职业,助理的姓名,住宅地址 - 邮箱,子女
,,,,沈阳天一画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13940418287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,鼎艺画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15841749000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,中山美术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15542673852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,雅薪轩艺术画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15040022699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,天堂画馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13167561970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,紫盈轩艺术画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13941586452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,展画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15940963679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,长清画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15941387733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,缇香欧洲古画坊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13795151886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,辽宁盘锦墨缘阁,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15842799988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,翰韵秦风,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13501019739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,太阳当代艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18687456545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,望耘轩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13188662010 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,憨公画苑,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18341828118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,大连现代东方画廊 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13842821586 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,丹青水墨 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13998265090 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,锦福斋画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15998883575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,茗嫣画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15524299181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,清墨阁,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15909829908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,丹东檀君画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0415-0386313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,墨云轩 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13840885998 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,翰墨书画苑 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15641525858 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,艺莱轩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15840362888 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,墨雨阁,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13591429095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,同顺阁,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,024-24861109 13940428804 15840470183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,阆风艺术会馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0411－82535688 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,万达玥宝斋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(0411)4606794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
